,data_id,message_id,date,text,tweet_lang,place,photo_url,geometry,source
380,381,1539076417320693760,2022-06-21 02:43:07,Beyoncé telling us to quit our jobs like the country isnt on fire she’s reached a new level of insane,en,"Los Angeles, CA",,"POLYGON ((-118.668404 33.704538, -118.668404 34.337041, -118.155409 34.337041, -118.155409 33.704538, -118.668404 33.704538))",cali_fire
381,382,1559654098420387841,2022-08-16 21:31:28,"Yeti Fire - Evans Mtn area south of Hwy 96 - Seiad Valley, CA, USA https://t.co/TKsJP67jdG",en,"Lakeport, CA",,"POLYGON ((-122.935784 39.023666, -122.911192 39.023666, -122.911192 39.062581, -122.935784 39.062581, -122.935784 39.023666))",cali_fire
382,383,1333774941741846534,2020-12-01 14:08:21+00:00,"@JasonSzegedi Mainly families with kids, but an old folks home at the end of the road and some blocks of flats with fewer kids.",en,na,na,"POLYGON ((-0.104501 51.518605, -0.104501 51.576684, -0.015834 51.576684, -0.015834 51.518605, -0.104501 51.518605))",random
383,384,1356163153504194562,2021-02-01 08:51:06+00:00,Good morning Happy Monday 🚶‍♀️🚶‍♂️🚶‍♀️🚶‍♂️happy Monday walking with my no 1 walker 😂😂 #lockdown2021 #lockdownwalks #mondaywalk https://t.co/Z3HoAHw7hs,en,na,na,"POLYGON ((0.412088 51.506403, 0.412088 51.545935, 0.478514 51.545935, 0.478514 51.506403, 0.412088 51.506403))",random
384,385,1550760726859358208,2022-07-23 08:32:23,"When in doubt,
Just GET OUT!

Extreme fire is no joke

Take heavy smoke seriously
Takes an immediate toll on your health

Please use masks indoors & out

In your vehicle, set fans, A/C to recirculate

Road Conditions
https://t.co/GTm3JHE0xz",en,"Lakeport, CA",,"POLYGON ((-122.935784 39.023666, -122.935784 39.062581, -122.911192 39.062581, -122.911192 39.023666, -122.935784 39.023666))",cali_fire
385,386,1323020084252676097,2020-11-01 21:52:23+00:00,@R_J_Joyce True - in rugby Kane would have been carded for playing a man in the air - two looks at the man and none at the ball.,en,na,na,"POLYGON ((-0.111432 51.779901, -0.111432 51.813315, -0.044085 51.813315, -0.044085 51.779901, -0.111432 51.779901))",random
386,387,1356061048265125889,2021-02-01 02:05:22+00:00,I’m slightly in love with Sonya,en,na,na,"POLYGON ((-0.213503 51.512805, -0.213503 51.572068, -0.105303 51.572068, -0.105303 51.512805, -0.213503 51.512805))",random
387,388,1515156045001232384,2022-04-16 02:32:06,"Something is burning at Coachella. Unsure what exactly is on fire, but smoke is rising near the 'Indio Central Market.' People are being pushed away from the area. https://t.co/MuktZ5sQ7n",en,"Coachella, CA",http://pbs.twimg.com/ext_tw_video_thumb/1515155786367860737/pu/img/UMHPELi5yMjk-lMQ.jpg,"POLYGON ((-116.216549 33.653032, -116.216549 33.729554, -116.141081 33.729554, -116.141081 33.653032, -116.216549 33.653032))",cali_fire
388,389,1535823846783303680,2022-06-12 03:18:33,"Wrightwood is on fire. Fire on scene. No homes burning or EVAC orders at the moment. But pretty windy up here and spreading fast. @ Wrightwood, California https://t.co/bsYE3x4hit",en,"Wrightwood, CA",,POINT (-117.629 34.3558),cali_fire
389,390,1333722386072563713,2020-12-01 10:39:30+00:00,"Great little meeting coming up at @ASPHeducation 

For those interested in colorectal surgery should be a good virtual conference! https://t.co/UA5LsmYx5t",en,na,na,"POLYGON ((-0.535479 51.371456, -0.535479 51.397905, -0.479735 51.397905, -0.479735 51.371456, -0.535479 51.371456))",random
390,391,1322840418631979008,2020-11-01 09:58:27+00:00,Roll on 17 months and fans sadly can’t attend even if they wanted to. So problem solved. There are 10 time slots for PL games so nice and simple to enable fans to watch both their men’s team in action and their women’s side at Wembley today.,en,na,na,"POLYGON ((-0.523333 51.378382, -0.523333 51.460781, -0.381669 51.460781, -0.381669 51.378382, -0.523333 51.378382))",random
391,392,1307021760781582336,2020-09-18 18:20:45+00:00,"Fridays are for.... dinosaur hunting! 

Well at least they were in my household today! 🦖🙈😜

It was nice to spend the day out and about having fun & building memories with my family. 😍

Thanks @ParadiseWLPark 👍🏻

#FridayFeeling #Friday #Family https://t.co/eaNooiPEm4",en,na,na,"POLYGON ((-0.062378 51.744116, -0.062378 51.744116, -0.062378 51.744116, -0.062378 51.744116, -0.062378 51.744116))",random
392,393,1302343499564691456,2020-09-05 20:31:01+00:00,Oh I know a man with a shitty lace front wig ain’t talking about Nicki 🤬. I just need black artists to stop working and engaging with his fool. He’s so disrespectful.,en,na,na,"POLYGON ((0.058517 51.740664, 0.058517 51.795864, 0.154957 51.795864, 0.154957 51.740664, 0.058517 51.740664))",random
393,394,1311545512529735687,2020-10-01 05:56:32+00:00,@Miss4liB Your timing is spooky! Got a comms late last night to say all adults must wear masks at school from today onwards,en,na,na,"POLYGON ((-0.111432 51.779901, -0.111432 51.813315, -0.044085 51.813315, -0.044085 51.779901, -0.111432 51.779901))",random
394,395,1333864810853888003,2020-12-01 20:05:27+00:00,@Nightbot2021 Happy 69th Birthday kind sir!!! 🎈,en,na,na,"POLYGON ((-0.230949 51.21315, -0.230949 51.268978, -0.130394 51.268978, -0.130394 51.21315, -0.230949 51.21315))",random
395,396,1552478075983577088,2022-07-28 02:16:31,"And more importantly, heartbroken for all the damage and displacement from the #OakFire💔🔥",en,"Fresno, CA",,"POLYGON ((-119.93251 36.648905, -119.93251 36.923179, -119.632419 36.923179, -119.632419 36.648905, -119.93251 36.648905))",cali_fire
396,397,1322860770846191617,2020-11-01 11:19:19+00:00,"This aged well, that said Friday does seem a hell of a long time ago",en,na,na,"POLYGON ((-0.304758 51.308464, -0.304758 51.381086, -0.217073 51.381086, -0.217073 51.308464, -0.304758 51.308464))",random
397,398,1574658899600445440,2022-09-27 07:15:12,"El Sereno | Structure Fire reported at E Klamath St / Eastern Ave

https://t.co/he1RKKQFVW
via @LAIT911",en,"Los Angeles, CA",,POINT (-118.18007 34.075229),cali_fire
398,399,1322922905617969158,2020-11-01 15:26:14+00:00,And we all know what happened to Mussolini 🇬🇷🇨🇾🇬🇷🇨🇾🇬🇷🇨🇾,en,na,na,"POLYGON ((-0.336055 51.527592, -0.336055 51.602799, -0.190226 51.602799, -0.190226 51.527592, -0.336055 51.527592))",random
399,400,1531796872825798656,2022-06-01 00:36:48,"LA-Central Structure Fire reported at N Reno St / Council St

https://t.co/ddNlTwlotZ
#lafd #lafdalert",en,"Los Angeles, CA",,POINT (-118.28 34.072),cali_fire
400,401,1342387563676520449,2020-12-25 08:31:50+00:00,I can’t get over how big this tree is,en,na,na,"POLYGON ((-0.080028 51.48432, -0.080028 51.545341, 0.009989 51.545341, 0.009989 51.48432, -0.080028 51.48432))",random
401,402,1524159572461596672,2022-05-10 22:48:54,Placentia Fire & Life Safety crews were out walking construction sites for training and pre-plans.  This is a great opportunity to get familiar with new buildings to be better prepared for the community. #teamwork #firefighters #paramedic https://t.co/C9GptZKumS,en,"Placentia, CA",http://pbs.twimg.com/ext_tw_video_thumb/1524159408128765952/pu/img/6UNMiPRYGjZ9yx2h.jpg,"POLYGON ((-117.884864 33.853755, -117.884864 33.91009, -117.816285 33.91009, -117.816285 33.853755, -117.884864 33.853755))",cali_fire
402,403,1525013748380946432,2022-05-13 07:23:05,"@DignityHealth And all those who were fired after working 2 years on the front lines, pulling long hours while staying apart from their families and over a mandate for a vaccine-- that today was proven still gives you no protection. We appreciate you too. You didn't deserve this https://t.co/9M8lwqLsnn",en,"Santa Monica, CA",http://pbs.twimg.com/media/FSnv7CLVUAA_8k4.jpg,"POLYGON ((-118.517358 33.995177, -118.517358 34.050199, -118.443482 34.050199, -118.443482 33.995177, -118.517358 33.995177))",cali_fire
403,404,1333829147387449344,2020-12-01 17:43:44+00:00,@AFC_auba @CFCGeo_ Washed up try again,en,na,na,"POLYGON ((-0.230949 51.21315, -0.230949 51.268978, -0.130394 51.268978, -0.130394 51.21315, -0.230949 51.21315))",random
404,405,1562544173877563394,2022-08-24 20:55:36,Miami-Dade Fire & Rescue managed to send me a privacy policy but have no record of any paramedics or ambulance services under my name or SS#. They service MIA airport so 🤷🏻‍♀️.,en,"Alhambra, CA",,"POLYGON ((-118.165119 34.05998, -118.165119 34.111213, -118.108233 34.111213, -118.108233 34.05998, -118.165119 34.05998))",cali_fire
405,406,1356192445428625409,2021-02-01 10:47:30+00:00,@jellymalin @WeAreUtopians I thought you guys might be in the know on reccos...,en,na,na,"POLYGON ((-0.111476 51.419425, -0.111476 51.509947, -0.029731 51.509947, -0.029731 51.419425, -0.111476 51.419425))",random
406,407,1486983849145950209,2022-01-28 08:45:51,"'We've controlled the fire for too long. We need some wildfire; we need some Holy Ghost fire; we need it to explode in this nation!' — Pastor Nathaniel Haney
———
#LandmarkConf #Apostolic #Pentecostal https://t.co/1ACWO4wEXq",en,"Stockton, CA",,POINT (-121.2605883 38.02548935),cali_fire
407,408,1548075035788578818,2022-07-15 22:40:25,"#FunFactFriday How many hours do firefighters train in a year? In 2021, Arcadia firefighters collectively trained for over 16,000 hours in various categories including but not limited to driver training, hazmat, company training, and EMT. #training #firefighter @ArcadiaFireDept https://t.co/BPBFA4MWWJ",en,"Arcadia, CA",http://pbs.twimg.com/ext_tw_video_thumb/1548074157266505729/pu/img/-wbtaGnAQPR9yM25.jpg,"POLYGON ((-118.06946 34.087059, -118.06946 34.180507, -117.99218 34.180507, -117.99218 34.087059, -118.06946 34.087059))",cali_fire
408,409,1573854981106434048,2022-09-25 02:00:42,"This suuuuuuuuuuuucks

Say It Ain't So: San Francisco's Double Play Bar and Grill Burns in Early Morning Fire https://t.co/GcdFuTYZBP",en,"Oakland, CA",,"POLYGON ((-122.34266 37.699279, -122.34266 37.884709, -122.114711 37.884709, -122.114711 37.699279, -122.34266 37.699279))",cali_fire
409,410,1544718075978727427,2022-07-06 16:21:03,"LACoFD-6 | Inglewood / S. LA Residential Fire reported at Newell St / E Gage Ave

https://t.co/4pQj6SC8Yg
#lacofd #lacofdalert",en,"Huntington Park, CA",,POINT (-118.20836 33.97992),cali_fire
410,411,1302471650257055745,2020-09-06 05:00:14+00:00,"05:48 Temp. 11.9°C, Hum. 83%, Dewp. 8.3°C, Bar. 1016.1 hpa, Rain Today 0 mm, Wind 210° 0.6 m/s",en,na,na,POINT (-0.46974621 51.44488024),random
411,412,1333746796926005249,2020-12-01 12:16:30+00:00,Launched at a time when the profession needed positive promotion to the travelling public. With lockdown preventing a billboard campaign print and online platforms were the best solution to reach a mass audience for maximum impact.,en,na,na,"POLYGON ((0.090512 51.686662, 0.090512 51.708901, 0.127324 51.708901, 0.127324 51.686662, 0.090512 51.686662))",random
412,413,1499136925441032194,2022-03-02 21:37:50,Fire behind hills! https://t.co/umyraJGIxC,en,"Temescal Valley, CA",http://pbs.twimg.com/media/FM4BFnEVkAEb77E.jpg,"POLYGON ((-117.534018 33.708126, -117.534018 33.814923, -117.397837 33.814923, -117.397837 33.708126, -117.534018 33.708126))",cali_fire
413,414,1333878068910362629,2020-12-01 20:58:08+00:00,@AmazonHelp Yeah error when signing in,en,na,na,"POLYGON ((-0.632939 51.283513, -0.632939 51.349531, -0.464732 51.349531, -0.464732 51.283513, -0.632939 51.283513))",random
414,415,1333571510213210112,2020-12-01 00:39:59+00:00,@DawnHFoster It’s a lovely song and a socialist anthem.,en,na,na,"POLYGON ((-0.520631 51.497737, -0.520631 51.511321, -0.500688 51.511321, -0.500688 51.497737, -0.520631 51.497737))",random
415,416,1333873648579600390,2020-12-01 20:40:34+00:00,aw so cute how do you take 3 points from a game I’m curious ?,en,na,na,"POLYGON ((0.122314 51.796399, 0.122314 51.821581, 0.158682 51.821581, 0.158682 51.796399, 0.122314 51.796399))",random
416,417,1322885354861592579,2020-11-01 12:57:01+00:00,@WFBTFC some good news. Outdoor exercise is still allowed,en,na,na,"POLYGON ((0.374358 51.590543, 0.374358 51.648688, 0.447683 51.648688, 0.447683 51.590543, 0.374358 51.590543))",random
417,418,1302864636132417538,2020-09-07 07:01:49+00:00,"Another week, another flight. https://t.co/V8HInLoddQ",en,na,na,"POLYGON ((-0.486875 51.470163, -0.486875 51.470163, -0.486875 51.470163, -0.486875 51.470163, -0.486875 51.470163))",random
418,419,1525300645426868227,2022-05-14 02:23:07,"LA-Valley Refuse/Garbage Fire reported at Stonehurst Ave / Osborne St

https://t.co/e2PdL2zT0N
#lafd #lafdalert",en,"Los Angeles, CA",,POINT (-118.392 34.273),cali_fire
419,420,1302334282917130242,2020-09-05 19:54:23+00:00,"No, I dont want to win, I want to be in #TheLionking #BGT @TheLionKing #BritainsGotTalent https://t.co/pRU6cNA0F0",en,na,na,"POLYGON ((-0.325634 51.29649, -0.325634 51.324198, -0.278763 51.324198, -0.278763 51.29649, -0.325634 51.29649))",random
420,421,1345798011906121734,2021-01-03 18:23:44+00:00,@WhitebreadDanny @NatalieBrereton Hell yeah 💪🏻,en,na,na,"POLYGON ((-0.510365 51.286702, -0.510365 51.691824, 0.334043 51.691824, 0.334043 51.286702, -0.510365 51.286702))",random
421,422,1341516796197818368,2020-12-22 22:51:43+00:00,"@Arrizabalager Gargantuan. 
You can go out with “weak teams” when you have a world class manager with a idea of football.  They can get teams pumped up and ready to execute the tactics.",en,na,na,"POLYGON ((-0.161749 51.294332, -0.161749 51.42353, -0.023517 51.42353, -0.023517 51.294332, -0.161749 51.294332))",random
422,423,1322967553128484865,2020-11-01 18:23:38+00:00,Brilliant,en,na,na,"POLYGON ((-0.514092 51.72224, -0.514092 51.782319, -0.421047 51.782319, -0.421047 51.72224, -0.514092 51.72224))",random
423,424,1322849494262812672,2020-11-01 10:34:31+00:00,@smacula When do you usually send them out?,en,na,na,"POLYGON ((0.058517 51.740664, 0.058517 51.795864, 0.154957 51.795864, 0.154957 51.740664, 0.058517 51.740664))",random
424,425,1486431620722671617,2022-01-26 20:11:29,"UPDATE: WE SEND OUR CONTINUED THOUGHTS AND PRAYERS FOR JOHN MCMASTER, HIS FAMILY AND THE BALTIMORE FIRE FAMILY ❤️🚒 

https://t.co/WeYuIPChux",en,"El Monte, CA",,"POLYGON ((-118.073101 34.040871, -118.073101 34.100871, -117.997477 34.100871, -117.997477 34.040871, -118.073101 34.040871))",cali_fire
425,426,1322802713525133312,2020-11-01 07:28:38+00:00,@sgseconbus Must be true then,en,na,na,"POLYGON ((-0.245869 51.330352, -0.245869 51.393443, -0.117306 51.393443, -0.117306 51.330352, -0.245869 51.330352))",random
426,427,1322977296345559040,2020-11-01 19:02:21+00:00,"@_willcompton Honestly based on that drive, just hand off the ball to Big D Henry another 40 times and we’re good.",en,na,na,"POLYGON ((-0.368615 51.729772, -0.368615 51.775108, -0.272269 51.775108, -0.272269 51.729772, -0.368615 51.729772))",random
427,428,1311469558084112384,2020-10-01 00:54:43+00:00,“You think you’re the shit” no you do and I just agree🤷🏾‍♀️,en,na,na,"POLYGON ((-0.508684 51.455116, -0.508684 51.619006, -0.376038 51.619006, -0.376038 51.455116, -0.508684 51.455116))",random
428,429,1323356025504833547,2020-11-02 20:07:17+00:00,@HalcyonNash It’s fictional 🤷🏻‍♂️,en,na,na,"POLYGON ((-0.110331 51.261343, -0.110331 51.322055, -0.037575 51.322055, -0.037575 51.261343, -0.110331 51.261343))",random
429,430,1502559262299488259,2022-03-12 08:16:58,"Hmm, not the trashfire. That was 45 minutes ago. #citizenapp",en,"Los Angeles, CA",,"POLYGON ((-118.668404 33.704538, -118.668404 34.337041, -118.155409 34.337041, -118.155409 33.704538, -118.668404 33.704538))",cali_fire
430,431,1333718421314396164,2020-12-01 10:23:45+00:00,"@BBvoice4all Clearly it’s not viable and never was. Anyone with any sense could have seen that from the outset. It was obvious to me and a point I made to Cllr Barnes right from the off. Alas, I was ignored.",en,na,na,"POLYGON ((-0.18576 51.604519, -0.18576 51.686032, -0.012567 51.686032, -0.012567 51.604519, -0.18576 51.604519))",random
431,432,1329698013208584198,2020-11-20 08:08:05+00:00,@aprilwhitehouse You Too 😘😘😘😘😘,en,na,na,"POLYGON ((-0.015449 51.670231, -0.015449 51.705531, 0.038314 51.705531, 0.038314 51.670231, -0.015449 51.670231))",random
432,433,1302247166078054400,2020-09-05 14:08:13+00:00,Bucks are flopping 🤣,en,na,na,"POLYGON ((0.150383 51.414106, 0.150383 51.466343, 0.262875 51.466343, 0.262875 51.414106, 0.150383 51.414106))",random
433,434,1322913526319599616,2020-11-01 14:48:57+00:00,@Loopyloopylou29 Pinch and a punch 😉,en,na,na,"POLYGON ((-0.253407 51.269527, -0.253407 51.336645, -0.155273 51.336645, -0.155273 51.269527, -0.253407 51.269527))",random
434,435,1322854167271084033,2020-11-01 10:53:05+00:00,"Another @stayathomechoir recording uploaded - as always, pumped to see and hear the end result from this amazing team with our global choral community! https://t.co/i1j8BvR4m1",en,na,na,"POLYGON ((-0.632939 51.283513, -0.632939 51.349531, -0.464732 51.349531, -0.464732 51.283513, -0.632939 51.283513))",random
